ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2015-12-31T16:00:00+01:00;102310.0;30.0;3.0;200.0;3.3;283.45;278.85;73.0;25000.0;3.0;2.0;2.0;75.0;0.0;7400.0;30.0;20.0;12.0;101210.0;;;490.0;;;;;;;;5.5;6.6;-10.0;1.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;-0.1;;;;;6.0;0.0;7400.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,4020
7149;2015-12-28T19:00:00+01:00;102050.0;-40.0;6.0;150.0;1.7;282.25;279.15;81.0;20000.0;2.0;2.0;2.0;90.0;0.0;7500.0;30.0;20.0;12.0;100950.0;;;-830.0;276.75;;284.65;;;;;3.1;3.5;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;0.0;7500.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,4021
7149;2015-10-19T02:00:00+02:00;102170.0;30.0;0.0;0.0;0.0;276.75;276.05;95.0;10000.0;11.0;0.0;0.0;10.0;0.0;7500.0;30.0;20.0;11.0;101050.0;;;440.0;;;;;;;;0.0;1.7;-10.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0.0;7500.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Mince couche de brouillard ou de brouillard glacé à la station,4022
7149;2015-10-26T01:00:00+01:00;102090.0;-230.0;7.0;100.0;0.8;282.65;281.75;94.0;15000.0;3.0;2.0;2.0;90.0;7.0;800.0;35.0;;;100990.0;;;-110.0;;;;;;;;1.8;1.8;-10.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;6.0;930.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;9.5;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;10,"",4023
7149;2015-12-24T01:00:00+01:00;102470.0;-160.0;8.0;190.0;2.6;281.95;281.85;99.0;3210.0;28.0;4.0;2.0;100.0;7.0;80.0;36.0;;;101370.0;;;130.0;;;;;;;;4.5;4.5;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;-0.1;;;;;7.0;7.0;90.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,4024
7149;2015-12-26T19:00:00+01:00;102670.0;-40.0;7.0;210.0;2.8;283.45;280.65;83.0;25000.0;1.0;0.0;0.0;25.0;0.0;8000.0;30.0;20.0;11.0;101570.0;;;-250.0;280.65;;286.55;;;;;4.4;4.8;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble,nuages se dissipant ou devenant moins épais;10.300000000000011;7.5;;13.400000000000034;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;12,4025
7149;2015-01-13T16:00:00+01:00;101040.0;20.0;3.0;230.0;5.4;283.15;280.95;86.0;33100.0;60.0;6.0;6.0;100.0;8.0;;35.0;;;99950.0;;;-1100.0;;;;;;;;8.2;11.5;-10.0;2.0;0.0;;;-0.1;0.6;0.8;0.8;0.8;;;;;1.0;6.0;320.0;4.0;6.0;460.0;6.0;6.0;1000.0;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,4026
7149;2015-02-01T19:00:00+01:00;100210.0;220.0;3.0;310.0;6.3;276.95;274.45;84.0;15000.0;1.0;2.0;2.0;90.0;7.0;;35.0;;;99110.0;;;1410.0;274.45;;277.35;;;;;10.1;10.1;-10.0;2.0;0.0;;;-0.1;0.2;0.4;0.4;1.8;;;;;5.0;6.0;480.0;7.0;6.0;1300.0;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,4027
7149;2015-02-08T10:00:00+01:00;103350.0;150.0;3.0;10.0;7.6;278.55;275.15;79.0;16000.0;1.0;2.0;2.0;75.0;4.0;;38.0;20.0;11.0;102220.0;;;440.0;;;;;;;;11.8;12.4;-10.0;1.0;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;3.0;8.0;550.0;3.0;6.0;1400.0;4.0;0.0;7000.0;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,4028
7149;2015-02-14T01:00:00+01:00;100570.0;-130.0;8.0;190.0;5.3;279.95;279.05;94.0;12620.0;21.0;6.0;2.0;90.0;7.0;;37.0;;;99480.0;;;-1320.0;;;;;;;;8.6;10.3;-10.0;2.0;0.0;;;0.4;0.4;1.2;2.2;2.2;;;;;7.0;7.0;240.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,4029
