ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2017-08-19T08:00:00+02:00;102090.0;90.0;3.0;240.0;4.3;285.25;282.65;84.0;20000.0;2.0;0.0;0.0;10.0;1.0;800.0;35.0;20.0;10.0;101000.0;;;560.0;283.95;;290.45;;;;;6.3;7.3;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;0.2;2.6;9.5;;;;;1.0;6.0;750.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,11020
7149;2017-08-20T02:00:00+02:00;102450.0;50.0;3.0;270.0;1.2;285.05;281.85;81.0;30000.0;3.0;1.0;1.0;60.0;0.0;8000.0;30.0;20.0;11.0;101360.0;;;490.0;;;;;;;;1.6;1.8;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.2;;;;;5.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,11021
7149;2017-07-09T17:00:00+02:00;100990.0;-140.0;8.0;360.0;3.7;299.55;290.05;56.0;10000.0;17.0;9.0;2.0;90.0;4.0;1250.0;39.0;28.0;;99970.0;;;-600.0;;;;;;;;6.1;7.5;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;6.0;1800.0;7.0;3.0;3600.0;3.0;9.0;1400.0;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,11022
7149;2017-07-13T23:00:00+02:00;101890.0;60.0;3.0;0.0;0.0;292.25;288.55;79.0;19770.0;25.0;8.0;6.0;90.0;7.0;1250.0;39.0;;;100830.0;;;-190.0;;;;;;;;1.1;6.7;-10.0;0.0;0.0;0.0;-30.0;0.2;0.2;0.2;0.2;0.2;;;;;2.0;8.0;1400.0;7.0;6.0;1800.0;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,11023
7149;2017-06-30T14:00:00+02:00;100430.0;60.0;1.0;210.0;2.2;289.15;287.35;89.0;17520.0;0.0;8.0;6.0;90.0;1.0;450.0;;;;99380.0;;;500.0;;;;;;;;4.2;6.4;-10.0;2.0;0.0;;;2.2;3.8;4.2;4.6;5.2;;;;;1.0;;450.0;4.0;;1620.0;5.0;;2280.0;;9.0;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,11024
7149;2017-07-01T11:00:00+02:00;101450.0;160.0;1.0;280.0;4.2;289.25;287.65;90.0;6000.0;60.0;6.0;6.0;100.0;7.0;250.0;35.0;;;100390.0;;;1070.0;;;;;;;;6.2;8.5;-10.0;2.0;0.0;0.0;-30.0;1.0;1.4;1.4;1.4;8.0;;;;;3.0;7.0;260.0;7.0;6.0;310.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,11025
7149;2017-07-01T14:00:00+02:00;101640.0;180.0;3.0;330.0;3.5;288.45;286.25;87.0;15000.0;21.0;6.0;2.0;100.0;7.0;250.0;35.0;;;100570.0;;;1190.0;;;;;;;;7.2;7.2;-10.0;2.0;0.0;0.0;-60.0;0.2;2.6;4.0;4.0;6.8;;;;;3.0;7.0;280.0;3.0;6.0;540.0;7.0;6.0;1450.0;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,11026
7149;2017-07-06T14:00:00+02:00;101490.0;-60.0;8.0;190.0;3.3;303.75;291.45;48.0;35000.0;3.0;2.0;2.0;90.0;1.0;1250.0;32.0;28.0;;100480.0;;;-160.0;;;;;;;;5.3;5.3;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;-0.1;-0.1;-0.1;;;;;1.0;8.0;1200.0;6.0;3.0;3800.0;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,11027
7149;2017-07-18T08:00:00+02:00;101610.0;-40.0;6.0;40.0;3.3;293.95;288.95;73.0;20000.0;2.0;1.0;1.0;50.0;1.0;2250.0;35.0;20.0;11.0;100560.0;;;-610.0;292.25;;301.35;;;;;4.7;5.0;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6.0;2400.0;4.0;0.0;8000.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,11028
7149;2017-09-02T11:00:00+02:00;102200.0;50.0;3.0;360.0;3.0;289.65;284.15;70.0;30500.0;3.0;0.0;0.0;50.0;4.0;800.0;32.0;20.0;10.0;101130.0;;;90.0;;;;;;;;4.4;5.1;-10.0;1.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.8;7.0;;;;;4.0;8.0;630.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,11029
7149;2017-09-26T11:00:00+02:00;102120.0;100.0;1.0;100.0;0.9;289.25;286.35;83.0;14000.0;1.0;2.0;2.0;100.0;7.0;450.0;35.0;;;101050.0;;;340.0;;;;;;;;2.4;2.4;-10.0;0.0;0.0;0.0;-30.0;0.0;0.2;0.4;0.4;0.6;;;;;1.0;7.0;300.0;7.0;6.0;1800.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,11030
