ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2019-03-09T10:00:00+01:00;101860.0;130.0;1.0;240.0;5.3;284.25;281.65;84.0;25000.0;3.0;2.0;2.0;100.0;7.0;450.0;35.0;;;100770.0;;;90.0;;;;;;;;9.1;9.3;-10.0;1.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.4;0.6;;;;;5.0;6.0;540.0;7.0;6.0;750.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,16020
7149;2019-03-14T16:00:00+01:00;100980.0;-90.0;5.0;270.0;9.7;283.65;282.25;91.0;6000.0;61.0;6.0;6.0;100.0;8.0;450.0;35.0;;;99900.0;;;-480.0;;;;;;;;15.1;20.2;-10.0;2.0;0.0;0.0;-30.0;-0.1;0.2;1.8;3.8;3.8;;;;;6.0;6.0;360.0;8.0;6.0;600.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,16021
7149;2019-06-06T11:00:00+02:00;101430.0;70.0;1.0;210.0;4.6;288.45;283.85;74.0;16970.0;0.0;8.0;6.0;;3.0;450.0;;;;100360.0;;;580.0;;;;;;;;7.5;8.3;-10.0;0.0;0.0;;;-0.1;-0.1;-0.1;0.2;19.1;;;;;1.0;;540.0;3.0;;900.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,16022
7149;2019-03-25T01:00:00+01:00;102860.0;-10.0;8.0;310.0;3.5;278.45;271.95;63.0;30000.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;101730.0;;;-10.0;;;;;;;;4.9;5.5;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,16023
7149;2019-03-28T19:00:00+01:00;103210.0;-60.0;6.0;40.0;5.7;284.65;276.45;57.0;10710.0;0.0;0.0;0.0;;0.0;;;;;102110.0;;;-140.0;278.35;;287.75;;;;;8.5;9.0;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,16024
7149;2019-03-29T19:00:00+01:00;102420.0;-90.0;6.0;110.0;2.2;288.15;276.65;46.0;20000.0;2.0;0.0;0.0;10.0;1.0;1750.0;34.0;20.0;10.0;101340.0;;;-770.0;278.55;;290.95;;;;;3.4;5.8;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6.0;1600.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,16025
7149;2019-04-22T11:00:00+02:00;100710.0;-130.0;8.0;80.0;0.9;291.25;283.65;61.0;25000.0;3.0;2.0;2.0;60.0;0.0;8000.0;30.0;20.0;12.0;99660.0;;;-1200.0;;;;;;;;2.2;2.6;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;5.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,16026
7149;2019-04-24T02:00:00+02:00;99560.0;-70.0;8.0;110.0;1.0;287.15;283.15;77.0;16730.0;0.0;2.0;2.0;;5.0;1750.0;;;;98510.0;;;-280.0;;;;;;;;1.9;2.0;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;1740.0;3.0;;2700.0;5.0;;3540.0;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,16027
7149;2019-04-24T08:00:00+02:00;99520.0;30.0;1.0;140.0;3.6;287.75;283.35;75.0;13340.0;0.0;2.0;2.0;90.0;7.0;450.0;;;;98470.0;;;-80.0;286.45;;291.25;;;;;6.8;6.8;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;330.0;4.0;;1860.0;7.0;;3540.0;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,16028
7149;2019-04-26T08:00:00+02:00;101320.0;180.0;3.0;170.0;1.8;280.05;279.15;94.0;31130.0;3.0;0.0;0.0;25.0;1.0;1750.0;35.0;20.0;11.0;100220.0;;;1270.0;277.95;;284.65;;;;;3.5;4.1;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.4;;;;;1.0;6.0;1500.0;2.0;0.0;7000.0;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,16029
7149;2019-04-27T14:00:00+02:00;101790.0;80.0;0.0;260.0;9.5;286.25;275.15;47.0;25000.0;3.0;2.0;2.0;60.0;3.0;1250.0;39.0;23.0;10.0;100710.0;;;280.0;;;;;;;;14.6;14.6;-10.0;1.0;0.0;0.0;-60.0;0.0;-0.1;-0.1;1.2;1.2;;;;;2.0;8.0;1300.0;3.0;3.0;3400.0;1.0;9.0;1400.0;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;13.100000000000025;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4,16030
7149;2019-04-29T02:00:00+02:00;102390.0;20.0;2.0;270.0;2.3;279.05;277.35;89.0;25000.0;1.0;0.0;0.0;10.0;1.0;800.0;35.0;20.0;10.0;101270.0;;;230.0;;;;;;;;3.0;3.0;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;0.2;1.6;1.8;;;;;1.0;6.0;600.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble,nuages se dissipant ou devenant moins épais;5.900000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4,16031
7149;2019-04-30T02:00:00+02:00;102450.0;-20.0;8.0;340.0;2.0;281.45;277.45;76.0;25000.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;101340.0;;;70.0;;;;;;;;2.6;2.9;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,16032
7149;2019-04-30T05:00:00+02:00;102400.0;-50.0;6.0;340.0;2.5;280.75;278.75;87.0;4450.0;10.0;0.0;0.0;;0.0;;;;;101290.0;;;-30.0;;;;;;;;3.4;3.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,16033
7149;2019-02-10T10:00:00+01:00;99740.0;50.0;3.0;230.0;4.8;281.45;279.95;90.0;7450.0;61.0;6.0;6.0;100.0;7.0;450.0;39.0;;;98660.0;;;-1490.0;;;;;;;;9.6;11.9;-10.0;2.0;0.0;0.0;-30.0;1.8;4.8;5.4;7.0;7.0;;;;;4.0;6.0;540.0;7.0;6.0;1200.0;1.0;9.0;780.0;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,16034
7149;2019-02-11T04:00:00+01:00;101750.0;220.0;1.0;210.0;3.2;276.55;274.75;88.0;20000.0;3.0;1.0;1.0;60.0;1.0;800.0;35.0;23.0;10.0;100630.0;;;1640.0;;;;;;;;4.6;5.3;-10.0;1.0;0.0;0.0;-30.0;0.0;-0.1;-0.1;-0.1;9.8;;;;;1.0;6.0;810.0;5.0;3.0;4300.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,16035
7149;2019-02-14T13:00:00+01:00;103410.0;-80.0;8.0;120.0;1.6;282.65;275.05;59.0;9950.0;2.0;0.0;0.0;40.0;0.0;8000.0;30.0;20.0;11.0;102300.0;;;-270.0;;;;;;;;3.1;3.1;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,16036
7149;2019-02-14T19:00:00+01:00;103160.0;-50.0;5.0;80.0;3.1;282.55;276.55;66.0;15000.0;2.0;0.0;0.0;50.0;0.0;8000.0;30.0;20.0;11.0;102050.0;;;-320.0;271.65;;286.25;;;;;4.4;4.4;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;4.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,16037
7149;2019-02-18T13:00:00+01:00;101820.0;-110.0;8.0;210.0;5.0;285.85;275.95;51.0;20000.0;2.0;0.0;0.0;40.0;0.0;8000.0;30.0;20.0;11.0;100740.0;;;-260.0;;;;;;;;8.4;8.4;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,16038
7149;2019-02-20T16:00:00+01:00;102430.0;-50.0;7.0;210.0;1.9;286.85;278.95;59.0;19390.0;1.0;0.0;0.0;10.0;1.0;1250.0;32.0;20.0;10.0;101340.0;;;180.0;;;;;;;;5.2;5.2;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8.0;1000.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble,nuages se dissipant ou devenant moins épais;13.700000000000044;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2,16039
7149;2019-02-24T07:00:00+01:00;103440.0;60.0;3.0;60.0;2.5;276.75;268.75;56.0;30000.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;102300.0;;;10.0;275.45;;284.65;;;;;3.7;4.8;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,16040
