ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2021-10-16T14:00:00+02:00;102180.0;-40.0;8.0;30.0;1.2;289.55;280.45;55.0;19300.0;3.0;0.0;0.0;25.0;2.0;1750.0;35.0;20.0;11.0;101110.0;;;160.0;;;;;;;;3.2;4.7;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.2;0.2;;;;;2.0;6.0;1500.0;2.0;0.0;7500.0;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,21020
7149;2021-10-26T23:00:00+02:00;102580.0;10.0;3.0;220.0;2.7;284.75;283.35;91.0;20000.0;1.0;1.0;1.0;40.0;3.0;1250.0;35.0;20.0;10.0;101490.0;;;490.0;;;;;;;;3.9;4.6;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.4;;;;;3.0;6.0;1300.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,21021
7149;2021-05-16T17:00:00+02:00;100250.0;-20.0;7.0;250.0;7.8;287.85;279.95;59.0;25000.0;25.0;8.0;6.0;90.0;7.0;800.0;39.0;27.0;10.0;99190.0;;;-80.0;;;;;;;;13.2;15.8;-10.0;2.0;0.0;0.0;-30.0;0.2;1.4;1.4;1.4;12.3;;;;;2.0;8.0;1500.0;5.0;3.0;2600.0;1.0;9.0;940.0;;;;48.716833,2.384333;ORLY;En baisse;Averse(s);Averse(s) de pluie;14.700000000000044;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5,"",21022
7149;2021-05-19T11:00:00+02:00;101860.0;-20.0;8.0;270.0;6.1;285.85;280.95;72.0;6000.0;80.0;8.0;6.0;90.0;7.0;800.0;39.0;;;100780.0;;;190.0;;;;;;;;10.2;10.2;-10.0;0.0;0.0;0.0;-30.0;-0.1;-0.1;-0.1;0.2;0.6;;;;;5.0;8.0;630.0;5.0;6.0;1170.0;3.0;9.0;900.0;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,21023
7149;2021-01-26T16:00:00+01:00;102240.0;-130.0;6.0;220.0;4.2;276.85;272.45;73.0;27900.0;3.0;2.0;2.0;100.0;7.0;2500.0;30.0;27.0;;101120.0;;;980.0;;;;;;;;7.8;8.0;-10.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;3.0;2500.0;6.0;3.0;3200.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,21024
7149;2021-01-15T07:00:00+01:00;102350.0;200.0;2.0;350.0;5.7;275.15;272.85;85.0;12000.0;3.0;2.0;2.0;100.0;7.0;450.0;35.0;;;101220.0;;;430.0;275.15;;282.65;;;;;11.2;14.0;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;-0.1;1.2;1.4;;;;;8.0;6.0;370.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;2.0;2.0;;9.5;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1,"",21025
7149;2021-01-24T07:00:00+01:00;100330.0;70.0;2.0;240.0;3.3;272.25;271.15;92.0;17440.0;0.0;1.0;1.0;90.0;7.0;1250.0;;;;99210.0;;;550.0;271.85;;276.45;;;;;4.1;4.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;3.8;;;;;7.0;;1050.0;7.0;;6120.0;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel,ou moins,21026
7149;2021-01-24T13:00:00+01:00;100180.0;-230.0;6.0;190.0;5.1;275.25;272.45;82.0;24090.0;0.0;7.0;2.0;100.0;6.0;450.0;;;;99070.0;;;940.0;;;;;;;;7.9;8.7;-10.0;;;;;-0.1;-0.1;-0.1;-0.1;0.4;;;;;1.0;;450.0;3.0;;960.0;6.0;;1320.0;;8.0;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,21027
7149;2021-01-22T01:00:00+01:00;99090.0;230.0;3.0;290.0;8.6;280.95;279.45;90.0;4940.0;61.0;6.0;5.0;100.0;8.0;450.0;;;;98020.0;;;-40.0;;;;;;;;14.3;14.7;-10.0;2.0;0.0;;;0.8;1.2;1.8;6.8;11.3;;;;;3.0;;300.0;6.0;;420.0;7.0;;570.0;;8.0;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,21028
7149;2021-01-18T13:00:00+01:00;102770.0;-100.0;8.0;240.0;3.5;279.55;276.55;81.0;18000.0;3.0;2.0;2.0;90.0;5.0;800.0;35.0;20.0;11.0;101650.0;;;290.0;;;;;;;;5.7;5.8;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;-0.1;;;;;2.0;6.0;800.0;5.0;6.0;1200.0;5.0;0.0;8000.0;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,21029
