ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2018-11-11T22:00:00+01:00;101120.0;170.0;1.0;180.0;1.7;284.35;283.45;94.0;30000.0;21.0;6.0;2.0;100.0;8.0;1750.0;35.0;;;100040.0;;;800.0;;;;;;;;2.6;2.7;-10.0;1.0;0.0;0.0;-30.0;-0.1;-0.1;1.0;5.6;7.4;;;;;8.0;6.0;1840.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,13020
7149;2018-11-14T16:00:00+01:00;102450.0;-90.0;6.0;120.0;2.5;287.15;282.35;73.0;30000.0;2.0;0.0;0.0;10.0;0.0;8000.0;30.0;20.0;11.0;101370.0;;;-390.0;;;;;;;;3.5;5.2;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,13021
7149;2018-11-21T22:00:00+01:00;101700.0;70.0;1.0;30.0;2.7;277.35;275.35;87.0;3920.0;3.0;2.0;2.0;90.0;7.0;800.0;35.0;;;100580.0;;;1100.0;;;;;;;;3.7;5.3;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;6.0;600.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,13022
7149;2018-11-28T22:00:00+01:00;101760.0;-20.0;8.0;190.0;4.4;284.15;281.55;84.0;24720.0;3.0;2.0;2.0;90.0;7.0;1250.0;35.0;;;100670.0;;;-20.0;;;;;;;;7.4;7.4;-10.0;1.0;0.0;0.0;-30.0;0.0;0.0;-0.1;0.2;15.9;;;;;7.0;6.0;1300.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,13023
7149;2018-11-29T10:00:00+01:00;101130.0;-230.0;6.0;170.0;4.6;283.75;280.25;79.0;19310.0;1.0;2.0;2.0;90.0;7.0;2800.0;30.0;27.0;;100050.0;;;-610.0;;;;;;;;8.0;8.0;-10.0;1.0;0.0;0.0;-30.0;0.0;0.0;-0.1;-0.1;0.2;;;;;2.0;3.0;2800.0;7.0;3.0;3500.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,13024
7149;2018-11-29T16:00:00+01:00;101020.0;0.0;5.0;210.0;6.4;286.65;280.85;68.0;48630.0;0.0;2.0;2.0;100.0;6.0;800.0;;;;99950.0;;;-730.0;;;;;;;;10.5;14.0;-10.0;0.0;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;6.0;;840.0;7.0;;2640.0;8.0;;3240.0;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,13025
7149;2018-07-05T17:00:00+02:00;101550.0;20.0;3.0;110.0;4.7;293.65;289.65;78.0;4620.0;95.0;9.0;8.0;90.0;6.0;800.0;39.0;20.0;12.0;100500.0;;;200.0;;;;;;;;8.3;8.3;-10.0;0.0;0.0;0.0;-30.0;0.2;0.4;0.4;0.4;0.4;;;;;7.0;0.0;;1.0;9.0;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,13026
7149;2018-07-04T11:00:00+02:00;101560.0;20.0;0.0;190.0;1.4;297.75;289.95;62.0;30000.0;1.0;2.0;2.0;60.0;4.0;800.0;38.0;20.0;11.0;100530.0;;;-20.0;;;;;;;;4.0;4.3;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;4.0;6.0;;1.0;0.0;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble,13027
7149;2018-07-13T14:00:00+02:00;101940.0;-40.0;8.0;20.0;2.7;300.35;287.05;44.0;30000.0;3.0;1.0;1.0;60.0;4.0;1250.0;32.0;23.0;10.0;100910.0;;;20.0;;;;;;;;5.3;8.3;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;4.0;8.0;1400.0;3.0;3.0;2800.0;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,13028
7149;2018-07-14T20:00:00+02:00;101580.0;-90.0;6.0;30.0;3.0;301.15;285.95;39.0;33850.0;2.0;0.0;0.0;40.0;1.0;2250.0;32.0;28.0;11.0;100560.0;;;-220.0;292.25;;303.05;;;;;5.1;5.5;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8.0;2000.0;1.0;3.0;3500.0;1.0;0.0;8000.0;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,13029
7149;2018-07-15T11:00:00+02:00;101580.0;40.0;0.0;10.0;3.5;298.75;288.15;52.0;25000.0;1.0;0.0;0.0;50.0;2.0;3420.0;30.0;28.0;11.0;100550.0;;;-340.0;;;;;;;;5.4;5.8;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;2.0;2.0;;;;;2.0;3.0;3420.0;2.0;0.0;7200.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble,13030
7149;2018-07-26T05:00:00+02:00;101380.0;-20.0;8.0;50.0;1.2;295.55;289.35;68.0;30000.0;1.0;0.0;0.0;25.0;2.0;3800.0;30.0;23.0;10.0;100340.0;;;-90.0;;;;;;;;1.9;3.0;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;3.0;3800.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,13031
7149;2018-07-29T23:00:00+02:00;101380.0;110.0;2.0;230.0;3.1;296.55;287.85;58.0;30000.0;2.0;1.0;1.0;75.0;6.0;3500.0;30.0;27.0;10.0;100340.0;;;;;;;;;;;;5.7;-10.0;;;;;0.0;0.0;;;;;;;;6.0;3.0;3900.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel,ou moins,13032
7149;2018-06-02T05:00:00+02:00;102070.0;-20.0;6.0;310.0;1.9;287.95;286.95;94.0;2750.0;10.0;2.0;2.0;75.0;6.0;450.0;35.0;20.0;10.0;100990.0;;;230.0;;;;;;;;2.5;3.0;-10.0;1.0;0.0;0.0;-30.0;0.0;0.0;0.0;2.4;2.4;;;;;6.0;6.0;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,13033
7149;2018-06-06T11:00:00+02:00;101180.0;140.0;1.0;360.0;2.7;289.55;288.55;94.0;2990.0;21.0;6.0;5.0;100.0;8.0;150.0;36.0;;;100120.0;;;-90.0;;;;;;;;4.9;4.9;-10.0;2.0;0.0;0.0;-30.0;-0.1;-0.1;5.4;23.1;23.3;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,13034
7149;2018-06-07T02:00:00+02:00;101370.0;40.0;2.0;190.0;2.1;290.85;290.25;96.0;2750.0;10.0;2.0;2.0;75.0;6.0;150.0;36.0;20.0;10.0;100310.0;;;210.0;;;;;;;;3.0;5.1;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;0.2;11.7;21.9;;;;;6.0;7.0;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Brume;17.700000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6,"",13035
7149;2018-07-01T02:00:00+02:00;100990.0;10.0;0.0;30.0;2.2;296.15;289.25;65.0;35000.0;1.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;99960.0;;;-370.0;;;;;;;;3.1;4.5;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble,13036
7149;2018-08-14T02:00:00+02:00;101450.0;130.0;1.0;300.0;2.0;288.55;285.35;81.0;30000.0;1.0;0.0;0.0;10.0;1.0;1750.0;35.0;20.0;10.0;100380.0;;;560.0;;;;;;;;2.8;4.2;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;-0.1;0.6;;;;;1.0;6.0;1500.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,13037
