ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2016-09-30T14:00:00+02:00;101660.0;-60.0;7.0;250.0;2.3;290.75;283.35;62.0;40250.0;2.0;2.0;2.0;90.0;1.0;800.0;31.0;27.0;;100600.0;;;-360.0;;;;;;;;3.9;4.0;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.2;0.2;;;;;1.0;8.0;820.0;7.0;3.0;4400.0;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;17.600000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9,"",6024
7149;2016-10-11T11:00:00+02:00;102180.0;110.0;1.0;360.0;3.0;279.95;279.05;94.0;5070.0;0.0;2.0;2.0;90.0;7.0;250.0;;;;101070.0;;;-390.0;;;;;;;;4.8;4.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;1.2;;;;;7.0;;210.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,6025
7149;2016-10-05T17:00:00+02:00;102370.0;-140.0;8.0;70.0;9.0;290.05;275.95;39.0;30000.0;2.0;0.0;0.0;10.0;0.0;8000.0;30.0;20.0;11.0;101300.0;;;-290.0;;;;;;;;11.5;12.0;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,6026
7149;2016-10-05T23:00:00+02:00;102470.0;40.0;1.0;70.0;7.0;283.65;274.75;54.0;60000.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;101370.0;;;-260.0;;;;;;;;10.4;10.6;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,6027
7149;2016-10-06T02:00:00+02:00;102410.0;-70.0;6.0;50.0;4.9;280.55;275.65;71.0;60000.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;101300.0;;;-300.0;;;;;;;;7.2;8.2;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,6028
7149;2016-11-01T10:00:00+01:00;102240.0;30.0;2.0;30.0;0.5;282.15;281.35;95.0;10970.0;2.0;0.0;0.0;40.0;0.0;7500.0;30.0;20.0;11.0;101140.0;;;-440.0;;;;;;;;1.5;1.6;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;0.0;7500.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;9.0;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;11,"",6029
7149;2016-11-03T19:00:00+01:00;102130.0;-50.0;7.0;120.0;0.7;279.35;275.95;79.0;25000.0;1.0;1.0;1.0;50.0;0.0;8000.0;30.0;20.0;11.0;101020.0;;;-230.0;272.85;;284.75;;;;;1.0;1.8;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;4.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel,ou moins,6030
7149;2016-11-05T13:00:00+01:00;100450.0;40.0;0.0;340.0;4.5;283.15;276.15;62.0;20000.0;3.0;1.0;1.0;60.0;5.0;800.0;38.0;20.0;10.0;99370.0;;;-890.0;;;;;;;;6.8;7.4;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;-0.1;4.0;9.4;;;;;3.0;8.0;900.0;4.0;6.0;1200.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel,6031
7149;2016-11-06T01:00:00+01:00;100680.0;50.0;2.0;290.0;2.1;279.25;278.35;94.0;20000.0;3.0;2.0;2.0;90.0;7.0;800.0;35.0;;;99580.0;;;20.0;;;;;;;;3.3;3.5;-10.0;0.0;0.0;0.0;-60.0;0.0;0.2;0.2;0.2;4.2;;;;;2.0;6.0;780.0;5.0;6.0;1460.0;7.0;6.0;1900.0;;;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;6.100000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;11,"",6032
7149;2016-11-09T04:00:00+01:00;100280.0;-400.0;8.0;180.0;4.1;278.25;277.65;96.0;6480.0;61.0;6.0;6.0;100.0;7.0;250.0;37.0;;;99180.0;;;-850.0;;;;;;;;6.8;7.0;-10.0;1.0;0.0;;;0.2;0.4;0.6;0.6;0.6;;;;;7.0;7.0;210.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,6033
