ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2021-10-04T23:00:00+02:00;101390.0;-60.0;8.0;190.0;3.7;288.15;283.95;76.0;52280.0;1.0;2.0;2.0;90.0;6.0;1250.0;35.0;;;100320.0;;;-20.0;;;;;;;;5.4;5.8;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;;;;;;;2.0;6.0;1300.0;5.0;6.0;2200.0;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,22020
7149;2021-10-06T11:00:00+02:00;102140.0;170.0;1.0;260.0;5.3;286.65;282.65;77.0;30000.0;3.0;0.0;0.0;25.0;2.0;450.0;31.0;20.0;10.0;101060.0;;;1650.0;;;;;;;;8.9;9.2;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;2.7;;;;;2.0;8.0;500.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,22021
7149;2021-10-07T23:00:00+02:00;102840.0;30.0;1.0;50.0;1.2;284.65;281.55;81.0;25000.0;2.0;0.0;0.0;10.0;0.0;7000.0;30.0;20.0;11.0;101740.0;;;190.0;;;;;;;;2.3;3.6;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.2;;;;;1.0;0.0;7000.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,22022
7149;2021-10-09T05:00:00+02:00;102600.0;-40.0;8.0;20.0;1.7;284.15;282.45;89.0;12200.0;0.0;0.0;0.0;;0.0;;;;;101500.0;;;-250.0;;;;;;;;2.7;3.1;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,22023
7149;2021-11-22T16:00:00+01:00;102470.0;80.0;3.0;30.0;6.9;280.25;274.75;68.0;23090.0;3.0;2.0;2.0;75.0;6.0;800.0;35.0;20.0;10.0;101360.0;;;1100.0;;;;;;;;10.6;13.3;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.2;0.2;;;;;6.0;6.0;810.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,22024
7149;2021-07-04T05:00:00+02:00;101210.0;-70.0;6.0;220.0;2.1;289.35;288.75;96.0;20000.0;3.0;2.0;2.0;100.0;5.0;1250.0;38.0;27.0;;100150.0;;;-220.0;;;;;;;;3.1;3.1;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;-0.1;;;;;2.0;8.0;1200.0;5.0;6.0;1600.0;7.0;3.0;3500.0;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,22025
7149;2021-02-12T22:00:00+01:00;102870.0;170.0;1.0;60.0;5.6;271.45;264.05;57.0;25000.0;1.0;1.0;1.0;50.0;4.0;4400.0;30.0;23.0;;101710.0;;;260.0;;;;;;;;7.8;10.1;-10.0;15.0;-0.02;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;4.0;3.0;4400.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,22026
7149;2021-02-09T10:00:00+01:00;100470.0;110.0;1.0;80.0;3.1;270.45;268.45;86.0;4980.0;10.0;2.0;2.0;100.0;8.0;450.0;35.0;;;99340.0;;;600.0;;;;;;;;4.5;5.0;-10.0;4.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;-0.1;;;;;8.0;6.0;390.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,22027
7149;2021-02-08T22:00:00+01:00;100130.0;70.0;1.0;10.0;3.0;271.75;268.95;81.0;5070.0;1.0;2.0;2.0;100.0;8.0;450.0;35.0;;;99010.0;;;260.0;;;;;;;;4.4;5.6;-10.0;1.0;0.0;0.0;-30.0;0.0;0.0;0.0;-0.1;-0.1;;;;;8.0;6.0;510.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,22028
7149;2021-02-17T13:00:00+01:00;102000.0;-10.0;8.0;210.0;7.4;284.65;280.55;76.0;16000.0;1.0;2.0;2.0;90.0;7.0;800.0;35.0;;;100910.0;;;360.0;;;;;;;;11.8;14.2;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;1.4;;;;;6.0;6.0;620.0;7.0;6.0;1390.0;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,22029
