ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2018-02-13T10:00:00+01:00;101050.0;-240.0;7.0;170.0;6.1;274.55;270.05;72.0;30000.0;2.0;2.0;2.0;75.0;0.0;7200.0;30.0;20.0;12.0;99930.0;;;-910.0;;;;;;;;10.5;10.5;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.2;;;;;6.0;0.0;7200.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;1.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2,"",12020
7149;2018-02-15T04:00:00+01:00;100890.0;-20.0;6.0;200.0;3.1;278.35;278.05;98.0;2580.0;61.0;6.0;6.0;100.0;8.0;150.0;37.0;;;99790.0;;;-240.0;;;;;;;;5.1;5.9;-10.0;2.0;0.0;0.0;-30.0;0.2;3.7;7.5;7.7;;;;;;8.0;7.0;100.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,12021
7149;2018-02-15T22:00:00+01:00;102080.0;240.0;3.0;320.0;3.8;281.05;277.25;77.0;16810.0;60.0;6.0;6.0;100.0;8.0;450.0;35.0;;;100970.0;;;1000.0;;;;;;;;5.6;5.8;-10.0;2.0;0.0;0.0;-30.0;0.8;1.2;2.0;4.0;11.7;;;;;1.0;6.0;360.0;3.0;6.0;650.0;6.0;6.0;1200.0;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,12022
7149;2018-02-18T10:00:00+01:00;102570.0;-10.0;5.0;200.0;1.2;273.65;273.55;99.0;120.0;47.0;4.0;4.0;101.0;9.0;;62.0;61.0;60.0;101430.0;;;560.0;;;;;;;;2.6;4.9;-10.0;4.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;9.0;59.0;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,12023
7149;2018-02-18T16:00:00+01:00;102370.0;-140.0;6.0;210.0;2.2;281.55;275.35;65.0;19950.0;1.0;0.0;0.0;25.0;1.0;800.0;31.0;20.0;11.0;101260.0;;;130.0;;;;;;;;4.0;4.4;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8.0;600.0;2.0;0.0;8000.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,12024
7149;2018-02-22T22:00:00+01:00;101810.0;30.0;0.0;40.0;5.6;273.85;268.45;67.0;25000.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;100680.0;;;-350.0;;;;;;;;8.5;11.5;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;0.7000000000000455;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2,12025
7149;2018-02-23T04:00:00+01:00;101710.0;-90.0;6.0;30.0;5.8;271.85;266.85;69.0;25000.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;100570.0;;;-270.0;;;;;;;;9.7;10.3;-10.0;4.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,12026
7149;2018-02-24T13:00:00+01:00;101620.0;0.0;0.0;60.0;6.9;276.15;267.75;54.0;7890.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;100500.0;;;-20.0;;;;;;;;10.0;11.2;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;3.0;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2,12027
7149;2018-03-06T16:00:00+01:00;99090.0;-110.0;6.0;160.0;4.0;284.35;277.55;63.0;48890.0;3.0;2.0;2.0;60.0;5.0;800.0;38.0;20.0;10.0;98030.0;;;100.0;;;;;;;;6.9;8.7;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;-0.1;;;;;2.0;8.0;850.0;2.0;6.0;1750.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,12028
7149;2018-04-08T08:00:00+02:00;100660.0;-80.0;6.0;40.0;1.9;284.15;283.25;94.0;12000.0;11.0;2.0;2.0;90.0;2.0;4300.0;30.0;23.0;12.0;99580.0;;;-150.0;283.75;;290.55;;;;;3.2;3.6;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;-0.1;-0.1;-0.1;;;;;2.0;0.0;;7.0;0.0;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,12029
